objectid,classification,beginyear
24846,Index of American Design,1936.0
24847,Index of American Design,1936.0
24848,Index of American Design,1936.0
24849,Index of American Design,1937.0
24850,Index of American Design,1940.0
24851,Index of American Design,1936.0
24852,Index of American Design,1939.0
24853,Index of American Design,1938.0
24854,Index of American Design,1936.0
24855,Index of American Design,1936.0
24991,Index of American Design,1935.0
24856,Index of American Design,1937.0
24858,Index of American Design,1937.0
24859,Index of American Design,1940.0
24860,Index of American Design,1941.0
24861,Index of American Design,1938.0
24880,Index of American Design,1940.0
24863,Index of American Design,1938.0
24864,Index of American Design,1937.0
24865,Index of American Design,1938.0
24866,Index of American Design,1937.0
24867,Index of American Design,1937.0
24868,Index of American Design,1938.0
24869,Index of American Design,1939.0
24870,Index of American Design,1941.0
24871,Index of American Design,1937.0
24872,Index of American Design,1937.0
24873,Index of American Design,1935.0
24912,Index of American Design,1936.0
24874,Index of American Design,1935.0
25072,Index of American Design,1936.0
24875,Index of American Design,1935.0
24876,Index of American Design,1939.0
24877,Index of American Design,1939.0
24878,Index of American Design,1940.0
24879,Index of American Design,1938.0
24881,Index of American Design,1935.0
24882,Index of American Design,1939.0
24883,Index of American Design,1939.0
24884,Index of American Design,1939.0
24885,Index of American Design,1940.0
24886,Index of American Design,1935.0
24887,Index of American Design,1939.0
24888,Index of American Design,1937.0
24889,Index of American Design,1937.0
24890,Index of American Design,1937.0
24891,Index of American Design,1936.0
24892,Index of American Design,1936.0
24893,Index of American Design,1938.0
24895,Index of American Design,1938.0
24896,Index of American Design,1940.0
24897,Index of American Design,1936.0
24898,Index of American Design,1936.0
24899,Index of American Design,1935.0
24900,Index of American Design,1936.0
24901,Index of American Design,1936.0
24902,Index of American Design,1935.0
24903,Index of American Design,1939.0
24904,Index of American Design,1941.0
24905,Index of American Design,1938.0
24906,Index of American Design,1941.0
24907,Index of American Design,1940.0
24908,Index of American Design,1936.0
24909,Index of American Design,1935.0
24910,Index of American Design,1936.0
24911,Index of American Design,1935.0
24990,Index of American Design,1939.0
24913,Index of American Design,1940.0
24914,Index of American Design,1940.0
24915,Index of American Design,1937.0
24916,Index of American Design,1938.0
24917,Index of American Design,1937.0
24918,Index of American Design,1937.0
24919,Index of American Design,1936.0
24920,Index of American Design,1936.0
24921,Index of American Design,1940.0
24922,Index of American Design,1937.0
24923,Index of American Design,1935.0
24924,Index of American Design,1936.0
24925,Index of American Design,1936.0
24926,Index of American Design,1937.0
24927,Index of American Design,1936.0
24928,Index of American Design,1936.0
24929,Index of American Design,1936.0
24930,Index of American Design,1936.0
24931,Index of American Design,1936.0
24932,Index of American Design,1936.0
24933,Index of American Design,1936.0
24934,Index of American Design,1936.0
24935,Index of American Design,1941.0
24936,Index of American Design,1938.0
24937,Index of American Design,1936.0
24938,Index of American Design,1935.0
24939,Index of American Design,1936.0
24940,Index of American Design,1936.0
24941,Index of American Design,1936.0
24942,Index of American Design,1936.0
24944,Index of American Design,1936.0
24945,Index of American Design,1936.0
24946,Index of American Design,1937.0
24947,Index of American Design,1937.0
24948,Index of American Design,1937.0
24949,Index of American Design,1938.0
24950,Index of American Design,1941.0
24951,Index of American Design,1940.0
24952,Index of American Design,1941.0
24953,Index of American Design,1939.0
24954,Index of American Design,1939.0
24955,Index of American Design,1940.0
24956,Index of American Design,1937.0
24957,Index of American Design,1937.0
24958,Index of American Design,1941.0
24959,Index of American Design,1938.0
24960,Index of American Design,1939.0
24961,Index of American Design,1936.0
24962,Index of American Design,1940.0
24963,Index of American Design,1935.0
24964,Index of American Design,1936.0
24965,Index of American Design,1936.0
24966,Index of American Design,1937.0
24967,Index of American Design,1935.0
24968,Index of American Design,1937.0
24969,Index of American Design,1937.0
24970,Index of American Design,1936.0
24971,Index of American Design,1935.0
24972,Index of American Design,1935.0
24973,Index of American Design,1935.0
24974,Index of American Design,1939.0
24975,Index of American Design,1937.0
24976,Index of American Design,1936.0
24977,Index of American Design,1936.0
24978,Index of American Design,1940.0
24979,Index of American Design,1936.0
24980,Index of American Design,1940.0
24981,Index of American Design,1938.0
24982,Index of American Design,1937.0
24983,Index of American Design,1936.0
24984,Index of American Design,1936.0
24985,Index of American Design,1940.0
24986,Index of American Design,1935.0
24987,Index of American Design,1940.0
24988,Index of American Design,1935.0
24989,Index of American Design,1935.0
24993,Index of American Design,1935.0
42127,Print,1895.0
24994,Index of American Design,1935.0
24995,Index of American Design,1936.0
24996,Index of American Design,1935.0
24997,Index of American Design,1936.0
24998,Index of American Design,1936.0
24999,Index of American Design,1936.0
25000,Index of American Design,1939.0
25001,Index of American Design,1938.0
25002,Index of American Design,1936.0
25003,Index of American Design,1936.0
25004,Index of American Design,1935.0
25005,Index of American Design,1935.0
25006,Index of American Design,1940.0
25007,Index of American Design,1935.0
25008,Index of American Design,1936.0
25009,Index of American Design,1936.0
25010,Index of American Design,1936.0
25011,Index of American Design,1936.0
25012,Index of American Design,1935.0
25013,Index of American Design,1935.0
25014,Index of American Design,1936.0
25015,Index of American Design,1936.0
25016,Index of American Design,1935.0
25017,Index of American Design,1936.0
25018,Index of American Design,1936.0
25019,Index of American Design,1940.0
25020,Index of American Design,1940.0
25021,Index of American Design,1936.0
25022,Index of American Design,1936.0
25023,Index of American Design,1936.0
25024,Index of American Design,1936.0
25025,Index of American Design,1935.0
25026,Index of American Design,1936.0
25027,Index of American Design,1937.0
25028,Index of American Design,1936.0
25029,Index of American Design,1935.0
25030,Index of American Design,1938.0
25031,Index of American Design,1938.0
25032,Index of American Design,1939.0
25033,Index of American Design,1940.0
30312,Print,1646.0
25034,Index of American Design,1938.0
25035,Index of American Design,1938.0
25036,Index of American Design,1937.0
25037,Index of American Design,1937.0
25038,Index of American Design,1936.0
25039,Index of American Design,1937.0
25040,Index of American Design,1936.0
25041,Index of American Design,1935.0
25042,Index of American Design,1935.0
25043,Index of American Design,1935.0
25044,Index of American Design,1935.0
25045,Index of American Design,1935.0
25046,Index of American Design,1935.0
25047,Index of American Design,1935.0
25048,Index of American Design,1937.0
25049,Index of American Design,1936.0
25050,Index of American Design,1937.0
25051,Index of American Design,1936.0
25052,Index of American Design,1936.0
25053,Index of American Design,1936.0
25054,Index of American Design,1936.0
25055,Index of American Design,1937.0
25056,Index of American Design,1942.0
25057,Index of American Design,1936.0
25058,Index of American Design,1936.0
25059,Index of American Design,1940.0
25060,Index of American Design,1935.0
25061,Index of American Design,1935.0
25062,Index of American Design,1942.0
25063,Index of American Design,1942.0
25064,Index of American Design,1942.0
25065,Index of American Design,1942.0
25066,Index of American Design,1942.0
25067,Index of American Design,1942.0
25068,Index of American Design,1942.0
25069,Index of American Design,1942.0
25070,Index of American Design,1936.0
25071,Index of American Design,1936.0
25073,Index of American Design,1935.0
25074,Index of American Design,1937.0
